holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
No,308.3,0.0,0.5,33,Snow,light snow,2025-10-24 18:00:00,3337
No,304.5,0.0,0.0,45,Clear,sky is clear,2025-10-24 19:00:00,1099
No,286.1,0.5,0.0,29,Rain,light rain,2025-10-24 20:00:00,277
No,301.8,0.5,0.0,58,Rain,light rain,2025-10-24 21:00:00,200
No,294.8,0.0,0.0,96,Clouds,overcast clouds,2025-10-24 22:00:00,583
No,307.4,0.0,0.5,43,Snow,light snow,2025-10-24 23:00:00,249
Yes,295.9,0.5,0.0,56,Rain,light rain,2025-10-25 00:00:00,200
Yes,299.5,2.0,0.0,9,Rain,heavy rain,2025-10-25 01:00:00,200
Yes,308.4,0.0,0.0,23,Clear,sky is clear,2025-10-25 02:00:00,200
Yes,294.4,0.5,0.0,59,Rain,light rain,2025-10-25 03:00:00,200
Yes,287.9,0.0,0.5,19,Snow,light snow,2025-10-25 04:00:00,200
Yes,308.7,2.0,0.0,1,Rain,heavy rain,2025-10-25 05:00:00,200
Yes,300.4,0.5,0.0,6,Rain,light rain,2025-10-25 06:00:00,200
Yes,294.8,2.0,0.0,63,Rain,heavy rain,2025-10-25 07:00:00,1724
Yes,303.6,0.5,0.0,53,Rain,light rain,2025-10-25 08:00:00,2531
Yes,290.9,0.0,0.0,68,Clear,sky is clear,2025-10-25 09:00:00,3295
Yes,279.9,0.0,0.0,58,Clouds,overcast clouds,2025-10-25 10:00:00,200
Yes,307.2,0.0,0.0,29,Clear,sky is clear,2025-10-25 11:00:00,304
Yes,317.7,0.0,0.0,30,Clouds,overcast clouds,2025-10-25 12:00:00,624
Yes,304.8,0.0,0.0,38,Clear,sky is clear,2025-10-25 13:00:00,226
Yes,297.3,0.0,0.0,62,Clouds,overcast clouds,2025-10-25 14:00:00,728
Yes,288.3,0.0,0.0,54,Clouds,overcast clouds,2025-10-25 15:00:00,200
Yes,280.2,0.0,0.5,22,Snow,light snow,2025-10-25 16:00:00,2969
Yes,302.6,0.0,0.5,96,Snow,light snow,2025-10-25 17:00:00,3466
Yes,294.7,2.0,0.0,24,Rain,heavy rain,2025-10-25 18:00:00,2794
Yes,315.2,2.0,0.0,41,Rain,heavy rain,2025-10-25 19:00:00,200
Yes,304.3,0.5,0.0,37,Rain,light rain,2025-10-25 20:00:00,200
Yes,293.4,0.0,0.5,71,Snow,light snow,2025-10-25 21:00:00,200
Yes,304.6,0.0,0.0,25,Clear,sky is clear,2025-10-25 22:00:00,200
Yes,298.9,2.0,0.0,68,Rain,heavy rain,2025-10-25 23:00:00,200
No,291.6,0.0,0.5,79,Snow,light snow,2025-10-26 00:00:00,200
No,292.4,0.5,0.0,47,Rain,light rain,2025-10-26 01:00:00,200
No,297.8,0.5,0.0,6,Rain,light rain,2025-10-26 02:00:00,200
No,297.3,2.0,0.0,40,Rain,heavy rain,2025-10-26 03:00:00,200
No,297.7,0.5,0.0,60,Rain,light rain,2025-10-26 04:00:00,200
No,315.9,0.5,0.0,61,Rain,light rain,2025-10-26 05:00:00,200
No,290.0,0.0,0.0,85,Clouds,overcast clouds,2025-10-26 06:00:00,200
No,285.9,0.5,0.0,29,Rain,light rain,2025-10-26 07:00:00,1701
No,285.3,2.0,0.0,81,Rain,heavy rain,2025-10-26 08:00:00,2407
No,289.2,0.0,0.0,17,Clear,sky is clear,2025-10-26 09:00:00,3933
No,285.9,0.0,0.0,69,Clouds,overcast clouds,2025-10-26 10:00:00,314
No,296.4,0.0,0.0,65,Clear,sky is clear,2025-10-26 11:00:00,504
No,299.0,0.0,0.0,73,Clouds,overcast clouds,2025-10-26 12:00:00,200
No,292.3,0.5,0.0,48,Rain,light rain,2025-10-26 13:00:00,439
No,292.7,2.0,0.0,49,Rain,heavy rain,2025-10-26 14:00:00,200
No,300.6,0.0,0.0,73,Clouds,overcast clouds,2025-10-26 15:00:00,200
No,303.3,2.0,0.0,52,Rain,heavy rain,2025-10-26 16:00:00,2096
No,293.0,0.0,0.0,50,Clear,sky is clear,2025-10-26 17:00:00,4263
No,304.0,0.0,0.0,51,Clouds,overcast clouds,2025-10-26 18:00:00,2001
No,301.5,2.0,0.0,57,Rain,heavy rain,2025-10-26 19:00:00,200
No,297.4,0.0,0.5,57,Snow,light snow,2025-10-26 20:00:00,200
No,293.9,0.0,0.0,25,Clear,sky is clear,2025-10-26 21:00:00,200
No,286.1,0.5,0.0,72,Rain,light rain,2025-10-26 22:00:00,200
No,285.4,0.0,0.5,54,Snow,light snow,2025-10-26 23:00:00,200
No,297.4,0.5,0.0,41,Rain,light rain,2025-10-27 00:00:00,360
No,285.4,2.0,0.0,44,Rain,heavy rain,2025-10-27 01:00:00,200
No,294.6,0.0,0.0,58,Clouds,overcast clouds,2025-10-27 02:00:00,689
No,299.5,0.0,0.0,39,Clouds,overcast clouds,2025-10-27 03:00:00,616
No,295.7,0.5,0.0,59,Rain,light rain,2025-10-27 04:00:00,200
No,292.6,0.0,0.0,0,Clouds,overcast clouds,2025-10-27 05:00:00,643
No,296.6,0.0,0.0,23,Clear,sky is clear,2025-10-27 06:00:00,850
No,294.2,0.0,0.0,16,Clear,sky is clear,2025-10-27 07:00:00,4708
No,298.6,2.0,0.0,46,Rain,heavy rain,2025-10-27 08:00:00,3264
No,302.8,0.0,0.5,96,Snow,light snow,2025-10-27 09:00:00,4422
No,304.6,0.0,0.5,33,Snow,light snow,2025-10-27 10:00:00,333
No,282.8,0.0,0.5,63,Snow,light snow,2025-10-27 11:00:00,600
No,286.9,0.5,0.0,17,Rain,light rain,2025-10-27 12:00:00,1041
No,284.9,0.0,0.0,66,Clear,sky is clear,2025-10-27 13:00:00,1455
No,296.8,2.0,0.0,75,Rain,heavy rain,2025-10-27 14:00:00,946
No,303.5,2.0,0.0,43,Rain,heavy rain,2025-10-27 15:00:00,1044
No,287.5,0.0,0.0,63,Clouds,overcast clouds,2025-10-27 16:00:00,3622
No,310.6,0.0,0.0,27,Clear,sky is clear,2025-10-27 17:00:00,3772
No,296.9,0.0,0.0,62,Clear,sky is clear,2025-10-27 18:00:00,3148
No,289.3,0.0,0.0,100,Clouds,overcast clouds,2025-10-27 19:00:00,1060
No,294.3,2.0,0.0,38,Rain,heavy rain,2025-10-27 20:00:00,200
No,294.6,0.0,0.0,43,Clear,sky is clear,2025-10-27 21:00:00,853
No,284.9,2.0,0.0,63,Rain,heavy rain,2025-10-27 22:00:00,571
No,291.7,0.5,0.0,55,Rain,light rain,2025-10-27 23:00:00,254
